2025-08-24 22:54:19,000 - Model Hyperparameters:
2025-08-24 22:54:19,000 - train: ../Embedding/esm_train_ICIdentification.pkl
2025-08-24 22:54:19,000 - valid: ../Embedding/esm_valid_ICIdentification.pkl
2025-08-24 22:54:19,000 - test: ../Embedding/esm_test_ICIdentification.pkl
2025-08-24 22:54:19,000 - input_size: 1280
2025-08-24 22:54:19,000 - random_seed: 42
2025-08-24 22:54:19,000 - hidden_size: 256
2025-08-24 22:54:19,000 - num_layers: 1
2025-08-24 22:54:19,000 - batch_size: 64
2025-08-24 22:54:19,000 - num_epochs: 20
2025-08-24 22:54:19,000 - learning_rate: 5e-05
2025-08-24 22:54:19,000 - dropout: 0.3
2025-08-24 22:54:19,000 - bidirectional: True
2025-08-24 22:56:47,911 - Epoch 1: Train Loss = 0.0687 | Val MCC = 0.0000 | Precision = 0.0000 | Recall = 0.0000 | AUROC = 0.8678
2025-08-24 22:57:54,141 - Epoch 2: Train Loss = 0.0481 | Val MCC = 0.4493 | Precision = 0.7857 | Recall = 0.2619 | AUROC = 0.9094
2025-08-24 22:58:59,499 - Epoch 3: Train Loss = 0.0319 | Val MCC = 0.5699 | Precision = 0.7308 | Recall = 0.4524 | AUROC = 0.9151
2025-08-24 22:59:59,905 - Epoch 4: Train Loss = 0.0239 | Val MCC = 0.6071 | Precision = 0.8261 | Recall = 0.4524 | AUROC = 0.9162
2025-08-24 23:01:00,023 - Epoch 5: Train Loss = 0.0171 | Val MCC = 0.5939 | Precision = 0.7917 | Recall = 0.4524 | AUROC = 0.9162
2025-08-24 23:01:57,250 - Epoch 6: Train Loss = 0.0130 | Val MCC = 0.6441 | Precision = 0.8400 | Recall = 0.5000 | AUROC = 0.9193
2025-08-24 23:02:54,609 - Epoch 7: Train Loss = 0.0091 | Val MCC = 0.6212 | Precision = 0.8636 | Recall = 0.4524 | AUROC = 0.9280
2025-08-24 23:03:51,470 - Epoch 8: Train Loss = 0.0067 | Val MCC = 0.6607 | Precision = 0.7742 | Recall = 0.5714 | AUROC = 0.9268
2025-08-24 23:04:48,451 - Epoch 9: Train Loss = 0.0055 | Val MCC = 0.6021 | Precision = 0.8571 | Recall = 0.4286 | AUROC = 0.9262
2025-08-24 23:05:45,439 - Epoch 10: Train Loss = 0.0035 | Val MCC = 0.6312 | Precision = 0.8077 | Recall = 0.5000 | AUROC = 0.9266
2025-08-24 23:06:42,465 - Epoch 11: Train Loss = 0.0026 | Val MCC = 0.6312 | Precision = 0.8077 | Recall = 0.5000 | AUROC = 0.9235
2025-08-24 23:07:39,698 - Epoch 12: Train Loss = 0.0022 | Val MCC = 0.6148 | Precision = 0.7333 | Recall = 0.5238 | AUROC = 0.9309
2025-08-24 23:08:37,170 - Epoch 13: Train Loss = 0.0013 | Val MCC = 0.6371 | Precision = 0.7857 | Recall = 0.5238 | AUROC = 0.9248
2025-08-24 23:09:34,571 - Epoch 14: Train Loss = 0.0006 | Val MCC = 0.6257 | Precision = 0.7586 | Recall = 0.5238 | AUROC = 0.9246
2025-08-24 23:10:35,623 - Epoch 15: Train Loss = 0.0003 | Val MCC = 0.6190 | Precision = 0.7778 | Recall = 0.5000 | AUROC = 0.9264
2025-08-24 23:11:35,642 - Epoch 16: Train Loss = 0.0009 | Val MCC = 0.5966 | Precision = 0.7241 | Recall = 0.5000 | AUROC = 0.9189
2025-08-24 23:12:33,165 - Epoch 17: Train Loss = 0.0017 | Val MCC = 0.6075 | Precision = 0.7500 | Recall = 0.5000 | AUROC = 0.9230
2025-08-24 23:13:30,569 - Epoch 18: Train Loss = 0.0014 | Val MCC = 0.6223 | Precision = 0.7188 | Recall = 0.5476 | AUROC = 0.9221
2025-08-24 23:14:28,684 - Epoch 19: Train Loss = 0.0002 | Val MCC = 0.6312 | Precision = 0.8077 | Recall = 0.5000 | AUROC = 0.9245
2025-08-24 23:15:26,656 - Epoch 20: Train Loss = 0.0001 | Val MCC = 0.6312 | Precision = 0.8077 | Recall = 0.5000 | AUROC = 0.9239
2025-08-24 23:15:26,677 - Best model saved at ./model_2025-08-24_23-15-26.pth
2025-08-24 23:15:30,886 - 
Test Metrics:
2025-08-24 23:15:30,886 - MCC = 0.7806
2025-08-24 23:15:30,886 - Precision = 0.8966
2025-08-24 23:15:30,886 - Recall = 0.6842
2025-08-24 23:15:30,886 - AUROC = 0.9653
2025-08-24 23:15:30,886 - 
Detailed Test Predictions:
2025-08-24 23:15:30,886 - Sample 0: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,910 - Sample 610: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,910 - Sample 611: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,910 - Sample 612: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,910 - Sample 613: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,910 - Sample 614: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,910 - Sample 615: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,910 - Sample 616: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,910 - Sample 617: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,910 - Sample 618: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,910 - Sample 619: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,910 - Sample 620: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,910 - Sample 621: Predicted Label = 0, Probability = 0.0001, True Label = 0.0
2025-08-24 23:15:30,910 - Sample 622: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,910 - Sample 623: Predicted Label = 0, Probability = 0.0004, True Label = 0.0
2025-08-24 23:15:30,910 - Sample 624: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,910 - Sample 625: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,910 - Sample 626: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,910 - Sample 627: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,911 - Sample 628: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,911 - Sample 629: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,911 - Sample 630: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,911 - Sample 631: Predicted Label = 1, Probability = 0.9984, True Label = 0.0
2025-08-24 23:15:30,911 - Sample 632: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,911 - Sample 633: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,911 - Sample 634: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,911 - Sample 635: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,911 - Sample 636: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,911 - Sample 637: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,911 - Sample 638: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,911 - Sample 639: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,911 - Sample 640: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,911 - Sample 641: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,911 - Sample 642: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,911 - Sample 643: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,911 - Sample 644: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,911 - Sample 645: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,911 - Sample 646: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,911 - Sample 647: Predicted Label = 1, Probability = 0.9998, True Label = 1.0
2025-08-24 23:15:30,911 - Sample 648: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,911 - Sample 649: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,911 - Sample 650: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,911 - Sample 651: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,911 - Sample 652: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,911 - Sample 653: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,912 - Sample 654: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,912 - Sample 655: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,912 - Sample 656: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,912 - Sample 657: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,912 - Sample 658: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,912 - Sample 659: Predicted Label = 0, Probability = 0.0003, True Label = 0.0
2025-08-24 23:15:30,912 - Sample 660: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,912 - Sample 661: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,912 - Sample 662: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,912 - Sample 663: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,912 - Sample 664: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,912 - Sample 665: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,912 - Sample 666: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,912 - Sample 667: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,912 - Sample 668: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,912 - Sample 669: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,912 - Sample 670: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,912 - Sample 671: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,912 - Sample 672: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,912 - Sample 673: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,912 - Sample 674: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,912 - Sample 675: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,912 - Sample 676: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,912 - Sample 677: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,912 - Sample 678: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,912 - Sample 679: Predicted Label = 0, Probability = 0.0002, True Label = 0.0
2025-08-24 23:15:30,913 - Sample 680: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,913 - Sample 681: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,913 - Sample 682: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,913 - Sample 683: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,913 - Sample 684: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,913 - Sample 685: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,913 - Sample 686: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,913 - Sample 687: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,913 - Sample 688: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,913 - Sample 689: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,913 - Sample 690: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,913 - Sample 691: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,913 - Sample 692: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,913 - Sample 693: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,913 - Sample 694: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,913 - Sample 695: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,913 - Sample 696: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,913 - Sample 697: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,913 - Sample 698: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,913 - Sample 699: Predicted Label = 0, Probability = 0.0592, True Label = 0.0
2025-08-24 23:15:30,913 - Sample 700: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,913 - Sample 701: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,913 - Sample 702: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,913 - Sample 703: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,913 - Sample 704: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,913 - Sample 705: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,914 - Sample 706: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,914 - Sample 707: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,914 - Sample 708: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,914 - Sample 709: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,914 - Sample 710: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,914 - Sample 711: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,914 - Sample 712: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,914 - Sample 713: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,914 - Sample 714: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,914 - Sample 715: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,914 - Sample 716: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,914 - Sample 717: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,914 - Sample 718: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,914 - Sample 719: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,914 - Sample 720: Predicted Label = 0, Probability = 0.0001, True Label = 0.0
2025-08-24 23:15:30,914 - Sample 721: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,914 - Sample 722: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,914 - Sample 723: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,914 - Sample 724: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,914 - Sample 725: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,914 - Sample 726: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,914 - Sample 727: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,914 - Sample 728: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,914 - Sample 729: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,914 - Sample 730: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,914 - Sample 731: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,915 - Sample 732: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,915 - Sample 733: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,915 - Sample 734: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,915 - Sample 735: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,915 - Sample 736: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,915 - Sample 737: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,915 - Sample 738: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,915 - Sample 739: Predicted Label = 0, Probability = 0.0001, True Label = 0.0
2025-08-24 23:15:30,915 - Sample 740: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,915 - Sample 741: Predicted Label = 0, Probability = 0.0001, True Label = 0.0
2025-08-24 23:15:30,915 - Sample 742: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,915 - Sample 743: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,915 - Sample 744: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,915 - Sample 745: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,915 - Sample 746: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,915 - Sample 747: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,915 - Sample 748: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,915 - Sample 749: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,915 - Sample 750: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,915 - Sample 751: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,915 - Sample 752: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,915 - Sample 753: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,915 - Sample 754: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,915 - Sample 755: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,915 - Sample 756: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,915 - Sample 757: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,916 - Sample 758: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,916 - Sample 759: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,916 - Sample 760: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,916 - Sample 761: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,916 - Sample 762: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,916 - Sample 763: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,916 - Sample 764: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,916 - Sample 765: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,916 - Sample 766: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,916 - Sample 767: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,916 - Sample 768: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,916 - Sample 769: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,916 - Sample 770: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,916 - Sample 771: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,916 - Sample 772: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,916 - Sample 773: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,916 - Sample 774: Predicted Label = 0, Probability = 0.0007, True Label = 0.0
2025-08-24 23:15:30,916 - Sample 775: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,916 - Sample 776: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,916 - Sample 777: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,916 - Sample 778: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,916 - Sample 779: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,916 - Sample 780: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,916 - Sample 781: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,916 - Sample 782: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,916 - Sample 783: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,917 - Sample 784: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,917 - Sample 785: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,917 - Sample 786: Predicted Label = 0, Probability = 0.0002, True Label = 0.0
2025-08-24 23:15:30,917 - Sample 787: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,917 - Sample 788: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,917 - Sample 789: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,917 - Sample 790: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,917 - Sample 791: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,917 - Sample 792: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,917 - Sample 793: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,917 - Sample 794: Predicted Label = 0, Probability = 0.1487, True Label = 0.0
2025-08-24 23:15:30,917 - Sample 795: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,917 - Sample 796: Predicted Label = 0, Probability = 0.0026, True Label = 0.0
2025-08-24 23:15:30,917 - Sample 797: Predicted Label = 1, Probability = 0.8984, True Label = 1.0
2025-08-24 23:15:30,917 - Sample 798: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,917 - Sample 799: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,917 - Sample 800: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,917 - Sample 801: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,917 - Sample 802: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,917 - Sample 803: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,917 - Sample 804: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,917 - Sample 805: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,917 - Sample 806: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,917 - Sample 807: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,917 - Sample 808: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,917 - Sample 809: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,917 - Sample 810: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,918 - Sample 811: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,918 - Sample 812: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,918 - Sample 813: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,918 - Sample 814: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,918 - Sample 815: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,918 - Sample 816: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,918 - Sample 817: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,918 - Sample 818: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,918 - Sample 819: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,918 - Sample 820: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,918 - Sample 821: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,918 - Sample 822: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,918 - Sample 823: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,918 - Sample 824: Predicted Label = 1, Probability = 0.8337, True Label = 1.0
2025-08-24 23:15:30,918 - Sample 825: Predicted Label = 0, Probability = 0.0001, True Label = 0.0
2025-08-24 23:15:30,918 - Sample 826: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,918 - Sample 827: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,918 - Sample 828: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,918 - Sample 829: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,918 - Sample 830: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,918 - Sample 831: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,918 - Sample 832: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,918 - Sample 833: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,918 - Sample 834: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,918 - Sample 835: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,919 - Sample 836: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,919 - Sample 837: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,919 - Sample 838: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
2025-08-24 23:15:30,919 - Sample 839: Predicted Label = 0, Probability = 0.0000, True Label = 0.0
